,id,fullname,tweet_id,url,timestamp,text,replies,retweets,likes,hashtags,tweet_class,user,query,emoji_checked
5457,20083,Sophia Manske,978254508378722304,/sophia_manske/status/978254508378722304,2018-03-26 12:57:04,@CWJaneTheVirgin is just so incredibly good. @JaneWriters @HereIsGina @AndreaNavedo @jaimecamil @ivonne_coll @yaelgrobglas @justinbaldoni @rosariodawson I just bawled my eyes out over the Chapter 78 episode - in the best possible way. Writing & performances where just magnificent,1,0,0,,99,sophia_manske,Jane the Virgin,1
5458,20084,Alisha Marshall,978254151992991745,/lishmarshall_/status/978254151992991745,2018-03-26 12:55:39,watch Jane the virgin !!!!,1,0,2,,99,lishmarshall_,Jane the Virgin,1
5459,20085,Helloovee,978253327493419009,/ZeroDark26/status/978253327493419009,2018-03-26 12:52:22,Rogelio you’re my favorite character on TV,0,0,1,,1,ZeroDark26,Jane the Virgin,1
5460,20086,sus 🧞‍♂️,978253262225686528,/lonelychoni/status/978253262225686528,2018-03-26 12:52:07,im contemplating starting up jane the virgin again but im still on the first season lmao,1,0,0,,99,lonelychoni,Jane the Virgin,1
5461,20087,chloe,978250966259642369,/grandeljauregui/status/978250966259642369,2018-03-26 12:43:00,I’ve been sobbing my eyes out this entire episode #JaneTheVirgin,0,0,0,#JaneTheVirgin,99,grandeljauregui,Jane the Virgin,1
5462,20088,Alien Tessie  👽,978250735547662336,/SayasTricia/status/978250735547662336,2018-03-26 12:42:05,I need to watch Riverdale season 2 and also Jane the Virgin. I stopped it before but I’m going to resume it  😂 ,0,0,0,,1,SayasTricia,Jane the Virgin,1
5463,20089,charlie  🌼,978250582598340609,/charliepirate/status/978250582598340609,2018-03-26 12:41:28,"Je commence enfin Jane The Virgin, what took me so loooong?",3,0,1,,0,charliepirate,Jane the Virgin,1
5464,20090,Promiscuous Gayurl,978250192507064321,/lifeasdjt/status/978250192507064321,2018-03-26 12:39:55,I say it about every day but I really love Jane The Virgin,0,0,0,,1,lifeasdjt,Jane the Virgin,1
5465,20091,"love, Andrija®  🦖",978250046855700480,/AndrijaMP/status/978250046855700480,2018-03-26 12:39:20,"jane the virgin truly is the best show  I’m laughing hysterically one minute, crying the next, and then having butterflies in my stomach over my queer otp being adorable and canon  WHAT A BLESSING @CWJaneTheVirgin 💯 ",0,0,1,,99,AndrijaMP,Jane the Virgin,1
5466,20092,Nat,978249966996029440,/NatNaty319/status/978249966996029440,2018-03-26 12:39:01,Jane the virgin making Petra gay is the best thing to happen this year,0,0,1,,1,NatNaty319,Jane the Virgin,1
5467,20093,Trevor Horsfall,978249863933714432,/NilaRae23/status/978249863933714432,2018-03-26 12:38:37,Nooooo!!!!!!! @CWJaneTheVirgin should be with her baby dad not Michael... Ugh....,0,0,0,,0,NilaRae23,Jane the Virgin,1
5468,20094,Mayra  🥑,978249535138000896,/MayMind78/status/978249535138000896,2018-03-26 12:37:18,I've just watched episode S04E14 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mOf3 ,0,0,0,#JaneTheVirgin #tvtime,0,MayMind78,Jane the Virgin,1
5469,20095,𝓂𝑒𝒶𝓃 𝒶𝓃𝑔𝑒𝓁,978249008639389698,/ntshbay/status/978249008639389698,2018-03-26 12:35:13,remember when i stopped watching Jane The Virgin cause michael died :/ idk if I should continue the show or,0,0,1,,0,ntshbay,Jane the Virgin,1
5470,20096,Hayley Dyson,978248964209291265,/haybae_1996/status/978248964209291265,2018-03-26 12:35:02,"#JaneTheVirgin has always been one of my favorite shows, but the way @HereIsGina and @AndreaNavedo portrayed the characters in the latest episode left me speechless.  Great job directing @justinbaldoni. I have nothing but fantastic things to say. #praise #Amazing  ❤️ ",0,0,0,#JaneTheVirgin #praise #Amazing,1,haybae_1996,Jane the Virgin,1
5471,20097,Marlene Dermer,978248847838265350,/MarleneDermer/status/978248847838265350,2018-03-26 12:34:34,"‘Jane the Virgin’ Finds the Comedy in Tragedy, and Vice Versa http://variety.com/2018/tv/columns/jane-the-virgin-chapter-seventy-eight-xiomara-diagnosis-cancer-rogelio-1202735222/ …  #TV ❤ ",0,0,1,#TV,1,MarleneDermer,Jane the Virgin,1
5472,20098,ellie ✿,978248533387161600,/R0GERSBARNES/status/978248533387161600,2018-03-26 12:33:19,google search: how can the american adaptation of a telenovela make me cry all the time #JaneTheVirgin,1,0,1,#JaneTheVirgin,99,R0GERSBARNES,Jane the Virgin,1
5473,20101,Hilary #VetsforGunReform,978327383370551296,/CPTDisgruntled/status/978327383370551296,2018-03-26 17:46:39,"We had hundreds in FARGO  NORTH DAKOTA
Not exactly avocado-toast ingesting capital of the U.S. 👏 ",0,0,0,,2,CPTDisgruntled,Fargo,1
5474,20106,Abdulaziz,978326895057096704,/Zizo_m89/status/978326895057096704,2018-03-26 17:44:42,I've just watched episode S01E04 of Fargo! #tvtime https://tvtime.com/r/mQhr pic.twitter.com/pBHfq2XhId,0,0,0,#tvtime,0,Zizo_m89,Fargo,1
5475,20107,khalintsi,978248313274118145,/paperclints/status/978248313274118145,2018-03-26 12:32:27,"What I rewatch:
Perks of being a wallflower
Begin Again
The Last Five Years
Call me by your name
But Im a cheerleader
White chicks
Mean girls
Scary Movie 1-5
English only please
Walang forever
Four sisters & a wedding

GoT
HTGAWM
HIMYM
Crazy Ex-girlfriend
Jane the Virgin
Glee
AHS",2,1,5,,1,paperclints,Jane the Virgin,1
5476,20108,Jemma Kesterton,978248249063739393,/11Njem/status/978248249063739393,2018-03-26 12:32:12,Amazing episode of #JaneTheVirgin this week,0,0,0,#JaneTheVirgin,99,11Njem,Jane the Virgin,1
5477,20109,amy,978246767287459840,/bridgetsrose/status/978246767287459840,2018-03-26 12:26:18,you really think jane the virgin hasn’t made petra bi for the viewers? do you know how they’ve been treating their f/f rep since season one? yes they did it to please the fans but the baiting of lgbts has been a huge part of this plan as well,1,0,0,,99,bridgetsrose,Jane the Virgin,1
5478,20110,Betty,978246422821789697,/bloop0495/status/978246422821789697,2018-03-26 12:24:56,Just updated Chyna in my Jane the virgin ass life,1,0,2,,1,bloop0495,Jane the Virgin,1
5479,20111,Marina,978244942215696384,/hyggelig73/status/978244942215696384,2018-03-26 12:19:03,Vient de regarder Jane the Virgin - S04E14 - Chapter Seventy-Eight https://www.betaseries.com/episode/jane-the-virgin/s04e14 … pic.twitter.com/Zs5sTgcaqg,0,0,0,,99,hyggelig73,Jane the Virgin,1
5480,20112,aimee,978243928708100098,/swiftdobrevas/status/978243928708100098,2018-03-26 12:15:02,"after I finish jane the virgin and this is us, I’m going to get back to reading",0,0,1,,0,swiftdobrevas,Jane the Virgin,1
5481,20113,Franzi,978243387928260609,/ofbooksandroses/status/978243387928260609,2018-03-26 12:12:53,What the fUCK was Jane the Virgin season 3 episode 10?????!!!!??!?!!,0,0,0,,99,ofbooksandroses,Jane the Virgin,1
5482,20114,LABOFMONSTERS™ BACKUP,978242874973319168,/OnionGirlStan/status/978242874973319168,2018-03-26 12:10:50,Jane the Virgin?!,1,0,0,,0,OnionGirlStan,Jane the Virgin,1
5483,20115,Bye Colonizer,978242641472172032,/TallGlassofStyL/status/978242641472172032,2018-03-26 12:09:55,He plays the father on Jane the virgin,1,0,0,,99,TallGlassofStyL,Jane the Virgin,1
5484,20116,saraharauf,978242537088528385,/saraharauf/status/978242537088528385,2018-03-26 12:09:30,"Rohelio's mother: ""you are too proud!""
Rohelio: ""that is not true! I pride myself on not being too proud!""

-Jane the Virgin",0,0,0,,99,saraharauf,Jane the Virgin,1
5485,20117,Gennel Farthan,978242518507651072,/genfarthan/status/978242518507651072,2018-03-26 12:09:25,"Watching Jane the virgin while waiting for @TWBAofficial..

I love these two! Jane and Rafael

#MayMayPerfectYou pic.twitter.com/WCKQzW0fhu",0,1,0,#MayMayPerfectYou,99,genfarthan,Jane the Virgin,1
5486,20118, 🐼isonhiatusfornow 🐼,978242391156015104,/GennelF/status/978242391156015104,2018-03-26 12:08:55,"Watching Jane the virgin while waiting for @TWBAofficial..

I love these two! Jane and Rafael

#MayMayPerfectYou pic.twitter.com/aT2TpR0NY4",0,1,0,#MayMayPerfectYou,1,GennelF,Jane the Virgin,1
5487,20119,Derek Carter Zor-El,978242172574199808,/RealDerekCarter/status/978242172574199808,2018-03-26 12:08:03,I've just watched episode S01E08 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mO6C  pic.twitter.com/V0NW4xubNT,0,0,0,#JaneTheVirgin #tvtime,0,RealDerekCarter,Jane the Virgin,1
5488,20120,Maria João Valente,978241693555322880,/mjvalente/status/978241693555322880,2018-03-26 12:06:09,The latest The Valente Weekly! https://paper.li/mjvalente?edition_id=0ecfcfd0-30ee-11e8-b3fe-002590a5ba2d … Thanks to @Rebecca_M_Dean @ramitos @supergenericgal #marchforourlives #janethevirgin,0,0,1,#marchforourlives #janethevirgin,2,mjvalente,Jane the Virgin,1
5489,20121,camryn,978241090087251968,/camryn87392001/status/978241090087251968,2018-03-26 12:03:45,I love Jane the Virgin  ❤️ ,0,0,1,,99,camryn87392001,Jane the Virgin,1
5490,20122,laura  🌹,978241002032025601,/SunshineCoIlins/status/978241002032025601,2018-03-26 12:03:24,You are so invested and i love it. Jane the virgin is one of my fave shows ever,0,0,0,,1,SunshineCoIlins,Jane the Virgin,1
5491,20123,venita,978239517969674241,/venitatouch/status/978239517969674241,2018-03-26 11:57:30,I recommend jane the virgin,1,0,0,,1,venitatouch,Jane the Virgin,1
5492,20124,Dr F Noble,978239075491737600,/FionaFNoble/status/978239075491737600,2018-03-26 11:55:45,Been working on my #AHGBI2018Leeds paper on train journey so far. It is probably too long...  Taking a break to watch Jane the Virgin with a spot of lunch. 🙈 ,2,0,7,#AHGBI2018Leeds,0,FionaFNoble,Jane the Virgin,1
5493,20125,N I C A,978237820644024321,/HereIsNica/status/978237820644024321,2018-03-26 11:50:45,I've just watched episode S04E14 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mO1i ,0,0,0,#JaneTheVirgin #tvtime,0,HereIsNica,Jane the Virgin,1
5494,20126,Mary,978237542809120768,/marykez95/status/978237542809120768,2018-03-26 11:49:39,"Just read through the replies. Glad you’re giving B99 a chance because it’s one of my favs. Keep The Good Place on your list. In terms of more dramatic shows, I like Jane the Virgin and iZombie. (They’re not super dramatic like Grey’s or Bates but they’re great)",0,0,1,,99,marykez95,Jane the Virgin,1
5495,20129,Jasleen,978236143337705472,/jasleen1627/status/978236143337705472,2018-03-26 11:44:05,Jane the virgin,0,0,0,,2,jasleen1627,Jane the Virgin,1
5496,20130,Irene Granara,978235292711874560,/NenneMiao/status/978235292711874560,2018-03-26 11:40:43,I've just watched episode S04E14 of Jane the Virgin! #tvtime https://tvtime.com/r/mNYe  pic.twitter.com/C9nqgLH6EP,0,0,0,#tvtime,0,NenneMiao,Jane the Virgin,1
5497,20131,Anna,978235207206752257,/doananna_/status/978235207206752257,2018-03-26 11:40:22,Michael dying in @CWJaneTheVirgin triggered me to ugly cry. Please tell me I’m not the only one. pic.twitter.com/Cksd7NJtL8,0,0,0,,0,doananna_,Jane the Virgin,1
5498,20132,Alyssa,978232467260887040,/esmehopeless/status/978232467260887040,2018-03-26 11:29:29,I've just watched episode S04E13 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mNVc ,0,0,0,#JaneTheVirgin #tvtime,0,esmehopeless,Jane the Virgin,1
5499,20133,Jennifer Mannone,978231795312406528,/MannoneJennifer/status/978231795312406528,2018-03-26 11:26:49,Jane the Virgin #tvtime https://tvtime.com/r/mNUv  pic.twitter.com/IT2QvOAnlQ,0,0,0,#tvtime,0,MannoneJennifer,Jane the Virgin,1
5500,20134,Sarah,978231527950684160,/So1182O/status/978231527950684160,2018-03-26 11:25:45,#janethevirgin fans are so glad you didn't!,0,0,0,#janethevirgin,99,So1182O,Jane the Virgin,1
5501,20135,Amy McDonnell  ✌🏼,978231526105239553,/amyjmcdonnell/status/978231526105239553,2018-03-26 11:25:45,Does anyone else watch #JaneTheVirgin. I need to discuss.,0,0,1,#JaneTheVirgin.,99,amyjmcdonnell,Jane the Virgin,1
5502,20136, ✨BelleLita ✨,978231310442377216,/Bmujer/status/978231310442377216,2018-03-26 11:24:53,This episode of Jane the Virgin is frickin devastating. I ship Raffael and Jane together  😭 ,0,0,0,,1,Bmujer,Jane the Virgin,1
5503,20137,@i.wear.asika  ✂️,978230736049397760,/nini_ilobi/status/978230736049397760,2018-03-26 11:22:36,Jane the Virgin  😂 ,2,0,0,,1,nini_ilobi,Jane the Virgin,1
5504,20138,ellie ✿,978230666382004224,/R0GERSBARNES/status/978230666382004224,2018-03-26 11:22:20,"I'm watching Jane the Virgin 4x14 ""Chapter Seventy-Eight"" https://trakt.tv/shows/jane-the-virgin/seasons/4/episodes/14 … #trakt",0,0,0,#trakt,2,R0GERSBARNES,Jane the Virgin,1
5505,20139,Ada_ada  👸,978230620605370369,/ms_chyoma/status/978230620605370369,2018-03-26 11:22:09,Series. Jane the Virgin,0,0,0,,99,ms_chyoma,Jane the Virgin,1
5506,20140,Ro,978230072988577793,/RojevIceberg/status/978230072988577793,2018-03-26 11:19:58,SINCE WHEN WERE YOU IN HAMBURG WTF I MISS OUT ON SO MUCH BECAUSE OG JANE THE VIRGIN OMGGGGG,0,0,0,,0,RojevIceberg,Jane the Virgin,1
5507,20141,DeShaunsMrk™,978229150929571840,/DeShaunsMrk/status/978229150929571840,2018-03-26 11:16:18,"Along Came...Polly, Friday Night Lights, Jane the Virgin, and more are coming to Netflix in April. https://eonli.ne/2Gazca2 ",0,0,1,,0,DeShaunsMrk,Jane the Virgin,1
5508,20142,Mr LowKey,978228101422469120,/abdoullerh/status/978228101422469120,2018-03-26 11:12:08,Jane the virgin did https://twitter.com/aisha__lagos/status/977990133789200385 …,0,0,1,,0,abdoullerh,Jane the Virgin,1
5509,20143,nasty woman,978227647212867584,/rosethebitch/status/978227647212867584,2018-03-26 11:10:20,Marquei como visto Jane the Virgin - 4x14 - Chapter Seventy-Eight http://bit.ly/2pFLDUD  #bancodeseries,0,0,0,#bancodeseries,2,rosethebitch,Jane the Virgin,1
5510,20144,nabïha  🌹,978227198510358528,/Nobz_/status/978227198510358528,2018-03-26 11:08:33,what an emotional and poignant episode of jane the virgin and so beautifully directed by @justinbaldoni love love LOVE this show,0,0,0,,1,Nobz_,Jane the Virgin,1
5511,20145,anna  👑 🥂,978226225348071425,/AMW______/status/978226225348071425,2018-03-26 11:04:41,Jane the virgin tugs on my heart strings so much  💔 ,0,0,1,,1,AMW______,Jane the Virgin,1
5512,20146,E! News,978225599029313539,/enews/status/978225599029313539,2018-03-26 11:02:12,"Along Came...Polly, Friday Night Lights, Jane the Virgin, and more are coming to Netflix in April. https://eonli.ne/2Gazca2 ",5,18,126,,0,enews,Jane the Virgin,1
5513,20147,K. Martin Daly,978224857270939648,/katefromboston1/status/978224857270939648,2018-03-26 10:59:15,Oh my goodness! JANE. THE. VIRGIN. Ammiright??  @JaneWriters ❤️ ,0,0,0,,1,katefromboston1,Jane the Virgin,1
5514,20148,Ayo Alli,978222665549910017,/ayomide_alli_/status/978222665549910017,2018-03-26 10:50:32,Jane the virgin is getting a bit tooo sad,0,0,0,,99,ayomide_alli_,Jane the Virgin,1
5515,20153,Min Pummalee,978326458023084032,/minpanisara/status/978326458023084032,2018-03-26 17:42:58,Finished the first season of Fargo and I'm so glad I watched the show. The ending was very satisfying  #Fargo,0,0,0,#Fargo,1,minpanisara,Fargo,1
5516,20169,Nelly  💯 💯 💯 💯,978221143206256640,/Nelson_Nartay/status/978221143206256640,2018-03-26 10:44:29,Y’all sleepin on Jane the Virgin bruh,0,0,3,,99,Nelson_Nartay,Jane the Virgin,1
5517,20170,Paul Adrian,978220977745096704,/PropesorPablo/status/978220977745096704,2018-03-26 10:43:50,Jane the Virgin,2,0,7,,2,PropesorPablo,Jane the Virgin,1
5518,20171,amy,978219141600632832,/bridgetsrose/status/978219141600632832,2018-03-26 10:36:32,"YES EXACTLY, i hate how people just dismiss it and say supergirl should be more like jane the virgin because they want supercorp like... YALL BLIND? SUPERGIRL DID. THAT.",2,0,0,,99,bridgetsrose,Jane the Virgin,1
5519,20172,pia,978211758153269248,/piayounges/status/978211758153269248,2018-03-26 10:07:12,"I actually caught up with Jane the virgin?? it only took me 4 years...ANYWAY now my life is completely empty, nice",0,0,0,,1,piayounges,Jane the Virgin,1
5520,20173,aman,978211458868699136,/im_amanjot/status/978211458868699136,2018-03-26 10:06:00,i just love jane the virgin SO MUCH oh my god,0,0,4,,1,im_amanjot,Jane the Virgin,1
5521,20174,Caroline,978210836400484352,/caanderssons/status/978210836400484352,2018-03-26 10:03:32,I've just watched episode S04E14 of Jane the Virgin! #tvtime https://tvtime.com/r/mNyu  pic.twitter.com/tFV5SgIuNs,0,0,0,#tvtime,0,caanderssons,Jane the Virgin,1
5522,20175,Amy Johnson,978210519550234624,/AmyJayy/status/978210519550234624,2018-03-26 10:02:16,"I have this horrible feeling JR is going to get shot on #JaneTheVirgin you know, just so the narrator can say 'Who shot JR?' and my heart can't take another bump in the road for Petra.",2,0,3,#JaneTheVirgin,1,AmyJayy,Jane the Virgin,1
5523,20176,Jade 💋,978206668843618304,/jxdebennett_x/status/978206668843618304,2018-03-26 09:46:58,Literally weeping my eyes out at Jane the Virgin what is wrong with me,0,0,0,,99,jxdebennett_x,Jane the Virgin,1
5524,20177,Nikita 🌈,978205892251234305,/sailormoonfaith/status/978205892251234305,2018-03-26 09:43:53,This means a lot to me  Thank you for noticing my tweet. Sml from Philippines!  #JaneTheVirgin pic.twitter.com/Booc8SR9RM 🙈 ,0,0,1,#JaneTheVirgin,2,sailormoonfaith,Jane the Virgin,1
5525,20178,Tonja Renée Stidhum,978205734553858049,/EmbraceTheJ/status/978205734553858049,2018-03-26 09:43:15,Mannnnn the latest ep of #JaneTheVirgin got me in tearsssss. And @AndreaNavedo DID THAT.  😩 ,1,0,1,#JaneTheVirgin,99,EmbraceTheJ,Jane the Virgin,1
5526,20179,Alessandra Cowley,978202787224813568,/mermaydz/status/978202787224813568,2018-03-26 09:31:33,"Watching two different seasons of @CWJaneTheVirgin at the same time is honestly the greatest thing ever. Watching #Jafael in S1 and in the current season is like getting double the action and once. I re-watch this show so many times, it might aswell be my guilty pleasure.  😍 ",0,0,1,#Jafael,1,mermaydz,Jane the Virgin,1
5527,20180,kitty,978202292418727938,/redlemonader/status/978202292418727938,2018-03-26 09:29:35,"Jane the Virgin is extremely lovely and feelgood and comforting, also Rogelio de la Vega is one of the best tv characters of all time.",1,0,6,,1,redlemonader,Jane the Virgin,1
5528,20181,djghettoredneck,978201588836814849,/djghettoredneck/status/978201588836814849,2018-03-26 09:26:47,"I just watched Jane the Virgin 4x14 ""Chapter Seventy-Eight"" https://trakt.tv/shows/jane-the-virgin/seasons/4/episodes/14 … #trakt",0,0,0,#trakt,2,djghettoredneck,Jane the Virgin,1
5529,20182,𝕁𝕠𝕣𝕕𝕒𝕟 🥀,978199780026454017,/jojo_gabrielle3/status/978199780026454017,2018-03-26 09:19:36,started watching jane the virgin and i regret it so bad i am depressed,1,0,2,,-1,jojo_gabrielle3,Jane the Virgin,1
5530,20183,REHAF,978197342657671168,/Rofa_95/status/978197342657671168,2018-03-26 09:09:55,I've just watched episode S04E14 of Jane the Virgin! #tvtime https://tvtime.com/r/mNnJ  pic.twitter.com/VIJ9lQ1oz6,0,0,0,#tvtime,0,Rofa_95,Jane the Virgin,1
5531,20184,Anso Vermorel,978196869443616768,/ansovermorel/status/978196869443616768,2018-03-26 09:08:02,"‘Jane the Virgin’ Finds the Comedy in Tragedy, and Vice Versa http://variety.com/2018/tv/columns/jane-the-virgin-chapter-seventy-eight-xiomara-diagnosis-cancer-rogelio-1202735222/#utm_medium=social&utm_source=twitter&utm_campaign=social_bar&utm_content=bottom&utm_id=1202735222 … via @variety",0,0,0,,2,ansovermorel,Jane the Virgin,1
5532,20185,catherine 🌼,978195731302383617,/catherine_l27/status/978195731302383617,2018-03-26 09:03:30,Jane the virgin,0,0,0,,2,catherine_l27,Jane the Virgin,1
5533,20186,mich 😘 😘 😘,978195555800231936,/DarkSwanApple/status/978195555800231936,2018-03-26 09:02:49,I love youuuuu huhuhu you're the besssst!,0,0,0,,99,DarkSwanApple,Jane the Virgin,1
5534,20187,stephanie marie  💪🏼,978195552989978624,/mintmileena/status/978195552989978624,2018-03-26 09:02:48,I got woke up at 10 and now I can't sleep...and watching Jane the Virgin and I'm in my feelings bc I miss my parents :(,0,0,0,,99,mintmileena,Jane the Virgin,1
5535,20188,Fulvio Maiani,978193070343753728,/fulviomaiani/status/978193070343753728,2018-03-26 08:52:56,The latest The Fulvio Maiani Daily! https://paper.li/fulviomaiani?edition_id=11f12851-30d3-11e8-a7e0-0cc47a0d1609 … Thanks to @rosariaizzor #forbesfive #janethevirgin,0,0,1,#forbesfive #janethevirgin,2,fulviomaiani,Jane the Virgin,1
5536,20190,Maria Chaudhry,978325091909029888,/mchaudhry82/status/978325091909029888,2018-03-26 17:37:32,"$FB Wells Fargo says FTC announcement expected, buy Facebook shares pic.twitter.com/N0M4emxVot",0,0,0,,2,mchaudhry82,Fargo,1
5537,20197,David Hartshorne,978324505834807296,/davidhartshorne/status/978324505834807296,2018-03-26 17:35:13,"People tell you that you cannot, because they do not.
― Tim Fargo #quote #dailymotivation",0,0,0,#quote #dailymotivation,0,davidhartshorne,Fargo,1
5538,20202,Lexie'  🖤,978192739916533761,/_lexxi00/status/978192739916533761,2018-03-26 08:51:37,Mood knowing that I have to be up in like 3 hours but im watching Jane the Virgin  https://twitter.com/aleman_l_/status/978171092257923072 … 🙃 ,1,0,2,,1,_lexxi00,Jane the Virgin,1
5539,20203,hebraica pandemonium,978191687204810752,/holaanniegee/status/978191687204810752,2018-03-26 08:47:26,"I HAD MANAGED TO AVOID JANE THE VIRGIN SPOILERS AND NOW I *KNOW* AND IT'S 3:00 AM AND I AM UGLY CRYING AND IT'S TIME TO PUT JANE THE VIRGIN IN THE FREEZER

G-DDAMNIT",0,0,0,,99,holaanniegee,Jane the Virgin,1
5540,20204,тυиєѕ♡ωιfєє,978191545097752578,/__FeemaleWeezy/status/978191545097752578,2018-03-26 08:46:52,Jane The Virgin Is A Good Series,0,0,0,,1,__FeemaleWeezy,Jane the Virgin,1
5541,20205,Gabriela H.,978190231437479941,/xoxogabioxox/status/978190231437479941,2018-03-26 08:41:39,@justinbaldoni I cried while watching @CWJaneTheVirgin newest episode and I just want to say that you did amazing job directing it  💕 ,0,0,0,,1,xoxogabioxox,Jane the Virgin,1
5542,20206,chip.uò,978190129650196480,/ChiaraPiaia/status/978190129650196480,2018-03-26 08:41:15,Just watched ep S04E14 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mNi4  pic.twitter.com/kEmUVwcHfd,0,0,0,#JaneTheVirgin #tvtime,0,ChiaraPiaia,Jane the Virgin,1
5543,20207,jacy,978183694849597440,/wickersdiaz/status/978183694849597440,2018-03-26 08:15:41,". . . the woman who plays jane ramos in jane the virgin

did she play persephone in the percy jackson movie

or am i way off",0,0,0,,2,wickersdiaz,Jane the Virgin,1
5544,20208,sydney,978183185413615617,/sydneyebbs/status/978183185413615617,2018-03-26 08:13:39,"I used to watch Jane the Virgin, like everyday, then i got tired of it",0,0,0,,-1,sydneyebbs,Jane the Virgin,1
5545,20209,Jigglypuff  💕,978177828394020865,/__Samone/status/978177828394020865,2018-03-26 07:52:22,Catching Up On Jane The Virgin And I’m In Tears,0,0,0,,1,__Samone,Jane the Virgin,1
5546,20210,Rianne,978176379136151552,/invisibleguitar/status/978176379136151552,2018-03-26 07:46:37,Starting with jane the virgin  👏 ,0,0,0,,0,invisibleguitar,Jane the Virgin,1
5547,20211,M_Fatimah,978175003903561728,/phateezaa/status/978175003903561728,2018-03-26 07:41:09,Jane the virgin,0,0,0,,2,phateezaa,Jane the Virgin,1
5548,20212,Benihime Chan  🌸 Vestida de insolente color rosita,978174069987213312,/Benihime_Chan/status/978174069987213312,2018-03-26 07:37:26,Me estoy viendo S02E01 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mN7V  pic.twitter.com/hgw5SRcFqW,0,0,0,#JaneTheVirgin #tvtime,0,Benihime_Chan,Jane the Virgin,1
5549,20213,Mara,978173713899315200,/MaraikelG/status/978173713899315200,2018-03-26 07:36:01,I've just watched episode S02E21 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mN7H ,0,0,0,#JaneTheVirgin #tvtime,0,MaraikelG,Jane the Virgin,1
5550,20214,Jesse,978172036722802688,/jesmon_wrx/status/978172036722802688,2018-03-26 07:29:21,why do i love shows like @CWJaneTheVirgin  and @NewGirlonFOX  lol .. i revoke my own man card #loveit #cantstop #nimodo,0,0,0,#loveit #cantstop #nimodo,1,jesmon_wrx,Jane the Virgin,1
5551,20215,$▲M™ #STOPCharmedReboot,978171061958332416,/BowdyBear/status/978171061958332416,2018-03-26 07:25:29,"Furthermore, we need to boycott any show/advertiser affiliated with @JennieUrman and send a message that we don't appreciate her bastardisation of our show. @JaneWriters @CWJaneTheVirgin @TheCW #StopCharmedReboot #DontWantCharmedReboot #BoycottCW #BoycottJennieUrman",0,0,0,#StopCharmedReboot #DontWantCharmedReboot #BoycottCW #BoycottJennieUrman,2,BowdyBear,Jane the Virgin,1
5552,20216,Ninotchka 🍵,978170068717752320,/NinaCharlie/status/978170068717752320,2018-03-26 07:21:32,I've just watched episode S04E14 of Jane the Virgin! #JaneTheVirgin #tvtime https://tvtime.com/r/mN5F ,0,0,0,#JaneTheVirgin #tvtime,0,NinaCharlie,Jane the Virgin,1
5553,20217,caitlin,978163581354061825,/fandomlyfe/status/978163581354061825,2018-03-26 06:55:45,I watched an ep of Jane the virgin and I loved it I can't wait to keep watching pic.twitter.com/XwDaQIgrXa,0,1,5,,99,fandomlyfe,Jane the Virgin,1
5554,20218,Daph,978160871930183683,/Daaphnee_/status/978160871930183683,2018-03-26 06:44:59,Y am i so in love with Rafael from Jane the virgin  ☹️ ,0,1,9,,1,Daaphnee_,Jane the Virgin,1
5555,20219,Pugita$,978160306688991232,/jessie_ledesma1/status/978160306688991232,2018-03-26 06:42:45,I just started watching Jane the virgin and it's so good I will finish it over spring break!!,2,0,3,,1,jessie_ledesma1,Jane the Virgin,1
5556,20220,Lexie'  🖤,978159960554115072,/_lexxi00/status/978159960554115072,2018-03-26 06:41:22,Back on my Jane the Virgin binge watching,0,0,1,,99,_lexxi00,Jane the Virgin,1
5557,20221,MayeIsMyName,978159733432500225,/Em_Danvers/status/978159733432500225,2018-03-26 06:40:28,"Get someone who loves you the way Petra loves J.R.
 
#Petramos #Jetra
@yaelgrobglas @rosariodawson @CWJaneTheVirgin pic.twitter.com/XHXYngkTPK",0,3,4,#Petramos #Jetra,99,Em_Danvers,Jane the Virgin,1
5558,20222,Katie Shaw,978159078974267392,/katieshaw144/status/978159078974267392,2018-03-26 06:37:52,"New personality test: would your life be narrated by the narrator from A) A Series of Unfortunate Events, B) Pushing Daisies, C) Jane the Virgin, or D) Arrested Development?",0,0,0,,2,katieshaw144,Jane the Virgin,1
5559,20223,punkie 🦋,978158868944465920,/osnapitzreena/status/978158868944465920,2018-03-26 06:37:02,I’ve cried 5 times within the past hour while watching Jane the Virgin.,0,0,1,,1,osnapitzreena,Jane the Virgin,1
5560,20224,jessica,978158854507675649,/_Jessicab4/status/978158854507675649,2018-03-26 06:36:58,Jane the Virgin really put me into a depression I'm so sad right now  😓 ,0,0,0,,-1,_Jessicab4,Jane the Virgin,1
