,tweet_id,tweet_class,text,query
703,975665768489738242,1,i have to say # <SHOW_NAME> is one of the best shows i have seen in years very unique and really well cast,Altered Carbon
704,975665748285718529,2,<SHOW_NAME>,Altered Carbon
705,975665490688274433,1,if u want american i suggest <SHOW_NAME> or the oa but just a warning there’s mature stuff in them,Altered Carbon
706,975664868320862208,2,<SHOW_NAME>,Altered Carbon
707,975663675162861568,1,who else watch <SHOW_NAME>  yo this is so op so underrated,Altered Carbon
708,975663201030303744,2,<SHOW_NAME> ,Altered Carbon
709,975662549461909504,0,im starting to refer to the human body as a sleeve oops # <SHOW_NAME>,Altered Carbon
710,975661835834634240,1,it is the best show ive seen in a while i am in love with quell & the actress renée goldsberry that plays her watching it through for a 2nd time,Altered Carbon
711,975661545001766912,2,<SHOW_NAME>,Altered Carbon
712,975658320169070592,-1,youre amazing in <HANDLE>  so good to see beautiful and intelligent latinas will still be around in the future dont ever trade in that sleeve,Altered Carbon
713,975657740696612865,0,cant recall a swordfight with that amount of nudity # <SHOW_NAME>,Altered Carbon
714,975656484028723200,1,last week i watched 3 tv shows  theendofthefuckingworld # <SHOW_NAME>  thegifted i liked one i dropped one for being trash and the third one it wasnt terrible even enjoyable sometimes but nothing more make your bets ill tell you later ¯\_(ツ)_/¯pic.twitter.com/dlxau09fpl,Altered Carbon
715,975656177085374464,-1,so sick,Altered Carbon
716,975655987788046336,2,<SHOW_NAME> 1  the outsider  annihilation jessica jones,Altered Carbon
717,975655196964474880,0,<SHOW_NAME> was kinda confusing but it’s not bad action’s pretty neat,Altered Carbon
718,975655156451872768,1,<SHOW_NAME> is a must watch still need to start on jessica jones s2 and am beyond excited for lost in space next month,Altered Carbon
719,975655123920842755,2,the push the crown <SHOW_NAME>  extraordinary homes annihilation rotten designated survivor dirty money the mortified guide the end of the fucking world <URL> …,Altered Carbon
720,975654236976500736,2,<SHOW_NAME>,Altered Carbon
721,975653777800757248,2,<SHOW_NAME> ep 1,Altered Carbon
722,975652375674408960,1,it is truly original and outstanding in many ways personally i prefered it to <SHOW_NAME>  dark is amazing too,Altered Carbon
723,975651838199586816,1,i just finished watching  <SHOW_NAME>  jessica jones from today,Altered Carbon
724,975651520686391296,0,<SHOW_NAME> isn’t a bad series,Altered Carbon
725,975648565182828544,2,i just published “ <SHOW_NAME> architecture — finding inspiration in today’s radical concepts” # <SHOW_NAME>  scifi architecture scifiarchitecture <URL> …,Altered Carbon
726,975648203264552960,0,# <SHOW_NAME> going to start watching this today,Altered Carbon
727,975648119634395136,2,<SHOW_NAME> en netflix,Altered Carbon
728,975647989271285760,1,you sir have piqued my interest been hearing buzz on <SHOW_NAME> none on counter part though let the hunt begin <URL> …,Altered Carbon
729,975647078071308288,1,watch <SHOW_NAME> and ghost wars worth it,Altered Carbon
730,975646924165574657,0,what will you be watching tonight tv television tvtime tvseries tvshows tvtalk bestshow netflix nowtv sky foxtv amc thewalkingdead talkingdead thexfiles xfiles xfilesenfox # <SHOW_NAME> poll polls tvpoll,Altered Carbon
731,975646687120240640,0,cosplay anime costumes  [self] replica of the cortical stack from <SHOW_NAME>  now complete via <URL> pic.twitter.com/48yfq8vxaj,Altered Carbon
732,975646402419163136,1,been watching alternate carbon since this post pretty fuckin wild i loved <HANDLE> in the killing i love him in this show lots of mind bending action and as you mentioned joel without his shirt wow holy kerfuck thanks for the referral love you too jdm,Altered Carbon
733,975646371960074240,2,<SHOW_NAME> and mindhunter,Altered Carbon
734,975646232667287553,0,is # <SHOW_NAME> part of the blade runner universe,Altered Carbon
735,975645589269512192,2,<HANDLE> what the future tech from “ <SHOW_NAME> ” reveals about the world today entertainment smallbiz startuppic.twitter.com/o1fuoxz5ib <URL>,Altered Carbon
736,975644173322764288,1,<SHOW_NAME> is one of those stay up all night shows,Altered Carbon
737,975643191000133632,0,ive just watched episode s01e01 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL> pic.twitter.com/an1lcwyxfu,Altered Carbon
738,975642081275375616,0,watched punisher you finished all of <SHOW_NAME>  lol,Altered Carbon
739,975641897501736960,2,punisher and <SHOW_NAME>,Altered Carbon
740,975641390314131456,1,<SHOW_NAME> was fantastic,Altered Carbon
741,975640757133611008,1,<SHOW_NAME> was so fuckin good,Altered Carbon
742,975640433169784832,-1,found the ending to <SHOW_NAME> a tad underwhelming tbh,Altered Carbon
743,975638981500112901,2,martha higareda full frontal in <SHOW_NAME> s01e05  <URL> …pic.twitter.com/ud2hfi8rp4,Altered Carbon
744,975638140697407488,2,[self] replica of the cortical stack from <SHOW_NAME>  now complete <URL>,Altered Carbon
745,975637907557027840,2,dear twitterverse what should i watch first <SHOW_NAME> or stranger things pic.twitter.com/2bp8ivbg0z,Altered Carbon
746,975637568422203392,1,while i was working i binged <SHOW_NAME>  it plays into a lot of cliches and it wont be to everyones taste but i honestly really really enjoyed it,Altered Carbon
747,975637338591199232,2,<SHOW_NAME>,Altered Carbon
748,975636581909331968,2,like <SHOW_NAME>  ann sterzingers lyfe is funnier meaner and stars elektra burgundy the angriest young woman and the worst actress in the galaxy <URL> <HANDLE>,Altered Carbon
749,975636293047611393,1,i love <HANDLE> so much,Altered Carbon
750,975635631807213568,2,<SHOW_NAME>,Altered Carbon
751,975635494343077889,1,holy fuck the fucking baby metal in the bg of <SHOW_NAME> ep 3,Altered Carbon
752,975635148942331905,1,just started watching <SHOW_NAME> and damn 328am,Altered Carbon
753,975634596732833792,1,i have watched the <SHOW_NAME> series 3 times and i will watch it again and again have any of you watched it multiple times also <URL>,Altered Carbon
754,975634523219099648,1,just remember he had to walk back for the head in episode 5 for some reason that’s just hilarious to me <HANDLE>,Altered Carbon
755,975634046062596096,0,ive just watched episode s01e02 of <SHOW_NAME>  # <SHOW_NAME> tvtime <URL>,Altered Carbon
756,975633921215029248,0,i just added <SHOW_NAME> to my library tvtime <URL> pic.twitter.com/agvn3jm1pe,Altered Carbon
757,975633807603912704,1,yeah like im absolutely enjoying <SHOW_NAME>  check out mcmafia for the power play between russia and britain good morning,Altered Carbon
758,975632157602324480,1,it surprises me that <SHOW_NAME> is based on a book the storys entire concept its conceit that makes the world the least bit interesting is so inherently visual most books could just say kovacs to refer to a character wouldnt be enough in this case,Altered Carbon
759,975631221748355079,1,im about halfway through the <HANDLE> edition of ‘broken angels’ by richard k morgan  <HANDLE>  so far its as satisfying as the first book # <SHOW_NAME>  whilst moving on nicely with a wholly new story take a look at the series here <URL> bookspic.twitter.com/rtmbenf8dn,Altered Carbon
760,975630653613051904,1,a big fan of <SHOW_NAME>,Altered Carbon
761,975630205258731520,1,i’ll be honest i didn’t expect <HANDLE> to be good in <HANDLE> i didn’t think the show would be good i stand corrected i really like the show and the depth and joel was profound unexpected and intense,Altered Carbon
762,975629747765030912,1,<HANDLE> is fucking firee,Altered Carbon
763,975627207929421824,0,netflix <SHOW_NAME> will be no more a fiction <URL> …,Altered Carbon
764,975626438756982784,0,this <SHOW_NAME> show or whatever is weird,Altered Carbon
765,975625895556694016,0,netflix’s <SHOW_NAME> asks what would happen if death were no longer real  <URL> …pic.twitter.com/fjedvod3ig,Altered Carbon
766,975624137476521984,0,starting to watch <SHOW_NAME> on netflix hopefully it’s good,Altered Carbon
767,975623710567813120,2,3/14 good letter to bh on donation principles gym w lg cafe gratitude tea house sushi w +wd finish <SHOW_NAME> ,Altered Carbon
768,975621984993316864,2,<SHOW_NAME> takeshi kovacs reviewed by <HANDLE> on <HANDLE> <URL> … also at <URL> …,Altered Carbon
769,975621551566573568,0,updated review <SHOW_NAME> gollanczf by richard morgan on librarything <URL> … also at <URL> …,Altered Carbon
770,975621284116668417,1,actually watch <SHOW_NAME> its really really good,Altered Carbon
771,975620613732679685,1,<SHOW_NAME> is wayy too good,Altered Carbon
772,975620549849235456,0,<SHOW_NAME> is hard to evaluate the show had so many interesting ideas  really cool shit  but couldn’t quite land them all evenly parts were stellar others not sort of like bsg that way the world building makes me want to read the books i hope s2 happens,Altered Carbon
773,975620134269345792,0,i just realized i never finished # <SHOW_NAME>,Altered Carbon
774,975619462845091840,1,if youve never seen fringe its like xfiles and house made a baby and fed it lsd scifi also that new netflix show <SHOW_NAME>,Altered Carbon
775,975617260441227264,0,2 of 5 stars to <SHOW_NAME> by richard k morgan <URL> …,Altered Carbon
776,975616860078063616,1,a couple episodes into # <SHOW_NAME> and i’m all in,Altered Carbon
777,975616724254027776,1,got a two page essay i forgot about due tomorrow but imma rewatch <SHOW_NAME> ,Altered Carbon
778,975616705308319744,2,cols criminal library richard morgan  <SHOW_NAME> 2002 <URL> …,Altered Carbon
779,975615984613625856,2,<SHOW_NAME>  frankenstein chronicles dark,Altered Carbon
780,975614939401478146,-1,<SHOW_NAME> is a bad television show the dialogue reads like it was written by a 13 year old god i wanted to like this show,Altered Carbon
781,975614660916396032,2,abstract <SHOW_NAME>  blindspot quantico vikings black sails,Altered Carbon
782,975613954490884096,1,i liked a <HANDLE> video <URL> <SHOW_NAME>  nexus vi  tv show 1,Altered Carbon
783,975613831039864832,1,<SHOW_NAME> is messing with my mind oh my god what’s happening ,Altered Carbon
784,975613123045421057,2,<SHOW_NAME> <URL> …,Altered Carbon
785,975613114086449152,0,<SHOW_NAME> on netflix or any of the marvel shows,Altered Carbon
786,975612914395697152,2,<SHOW_NAME> ,Altered Carbon
787,975612403613294592,1,check out <SHOW_NAME> on <HANDLE> too,Altered Carbon
788,975611533110710272,2, <SHOW_NAME> s01e01,Altered Carbon
789,975610325763575808,1,not regretting binge watching <SHOW_NAME>  one more episode,Altered Carbon
790,975610085484380160,2,<SHOW_NAME>,Altered Carbon
791,975607284251242496,1,cant wait til he watches <SHOW_NAME> pic.twitter.com/zjkn92feoo,Altered Carbon
792,975606119841251328,0,on the block and <SHOW_NAME>,Altered Carbon
793,975605553203466240,0,ive just watched episode s01e04 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/i8ust6cszj,Altered Carbon
794,975604244937084928,2,black mirror <SHOW_NAME>  godless,Altered Carbon
795,975604128503214080,1,omg jeffery say hi to me lol but really i hope i can meet you someday i cant really describe it it would just mean so much to me in ur photos when u hug ur fans it looks like their being wrapped around in a warm blanket u make it so special for them ur wonderful,Altered Carbon
796,975602789324935168,2,i need this new sleeve gucci mane 2.0 got # <SHOW_NAME> <URL> …,Altered Carbon
797,975602469425135616,2,like <SHOW_NAME>  ann sterzingers lyfe is funnier meaner and stars elektra burgundy the angriest young woman and the worst actress in the galaxy <URL> <HANDLE>,Altered Carbon
798,975601990695780353,1,<HANDLE> you would enjoy <SHOW_NAME> ,Altered Carbon
799,975601375840210946,1,i have been binge watching <HANDLE> with <HANDLE>  if you haven’t seen this show yet you must it is amazing!!pic.twitter.com/mtd8we6pvk,Altered Carbon
800,975600530583146496,1,why did i procrastinate # <SHOW_NAME> when its literally one of my favs now and why must joel kinnaman be zaddy on top of being swedish,Altered Carbon
801,975599699465068544,0,<HANDLE> the season great but that ending was way too convenient tho,Altered Carbon
802,975599556481097728,0,you might be watching <SHOW_NAME> ,Altered Carbon
803,975599481751326720,2,but not <SHOW_NAME> ,Altered Carbon
804,975598334269325312,1,started <SHOW_NAME> last night and i just finished it <HANDLE> u are for real on top of everything right now every netflix original is,Altered Carbon
805,975598212894609408,0,how much does a sleeve cost how about back ups and clones # <SHOW_NAME>,Altered Carbon
806,975597964138708993,1,watch <SHOW_NAME>  trust me you will not regret,Altered Carbon
807,975597465322840064,1,literally just finished <SHOW_NAME>  and i started it when i woke up today,Altered Carbon
808,975597092029702144,2,<SHOW_NAME> on netflix is,Altered Carbon
809,975596987742552064,0,# <SHOW_NAME> what i’m watching – 3/2/18 <URL> …,Altered Carbon
810,975596330998415360,0,<SHOW_NAME> is neat,Altered Carbon
811,975594748529475585,0,multiple ais in # <SHOW_NAME> how do you differentiate between ais and sleeves,Altered Carbon
812,975594187629395968,0,was <SHOW_NAME> good on <HANDLE> or nah,Altered Carbon
813,975593994385281024,0,netflix the geeks watch  episode 71 <SHOW_NAME> s1xe3 force of evil <URL>,Altered Carbon
814,975593905851977729,1,this weeks episode is up thegeekswatch # <SHOW_NAME> podcast <URL> …,Altered Carbon
815,975593679271485440,0,blimey <SHOW_NAME> is definitely not family viewing,Altered Carbon
816,975593676217962497,2,netflix the geeks watch  episode 71 <SHOW_NAME> s1xe3 force of evil with <HANDLE> & <HANDLE> <URL> …,Altered Carbon
817,975593097441808384,1,<SHOW_NAME> is the cyberpunk scifi i didn’t know i needed in my life need a season 2 asap <HANDLE>,Altered Carbon
818,975592005538668544,1,y’all niggas need to watch <SHOW_NAME> on netflix issa good show,Altered Carbon
819,975591712201388035,2,<SHOW_NAME>  dexter what happened to monday imperial dreams bates motel arrested development american horror story,Altered Carbon
820,975591255555170305,0,she just punched this chick ribs through her back # <SHOW_NAME>,Altered Carbon
821,975591118728581121,2,<SHOW_NAME>  the strain black sails,Altered Carbon
822,975590443156234240,1,i have no time to do anything but school usually but i did find time to binge watch <SHOW_NAME> in lightning speed great show can’t wait for season 2 might read the book trilogy because i can’t wait you should watch it,Altered Carbon
823,975590045150310400,2,<SHOW_NAME>  s01e10  the killers <URL> pic.twitter.com/bms20urjxe,Altered Carbon
824,975589899079385089,2,comenzar black mirror o <SHOW_NAME> ,Altered Carbon
825,975589865185259520,1,just finished <SHOW_NAME> and uh immortality definitely seems like a terrible idea,Altered Carbon
826,975589660801019905,0,holy shit same <SHOW_NAME> is great but suffers from the same thing and ya tomb raider is the only one of those movies id bother checking out w,Altered Carbon
827,975589646070681600,1,<SHOW_NAME> with a blunt in your hands,Altered Carbon
828,975589608519098368,2,leoben  helo  jessica jones  <SHOW_NAME>  saturday⁺ viewing  sunday viewing as ever this feed is unstuck in time inasmuch as the closest it gets to discussing current events is oblique references to throughlines between past and recently consumed media ¯\_(ツ)_/¯,Altered Carbon
829,975588854949433344,2,<SHOW_NAME> ,Altered Carbon
830,975588803833401345,0,watching <SHOW_NAME>,Altered Carbon
831,975588508973887488,1,i cant get away with tv so late i just end up staying up enjoy <SHOW_NAME> ,Altered Carbon
832,975588279935557632,2,<SHOW_NAME>,Altered Carbon
833,975588230237163520,1,im using my current insomnia to start watching <SHOW_NAME> and reading the final witcher book,Altered Carbon
834,975588066885685249,0,<SHOW_NAME> has a lot of typical cyberpunk male fantasy stuff that i’m not into but the protagonist has carried around this pink backpack for four episodes so far and it’s very endearing pic.twitter.com/4zqa6zi9u8,Altered Carbon
835,975587027365187584,1,damn thought the main character in <SHOW_NAME> wasnt attractive but after watching im extremely down,Altered Carbon
836,975586870372552704,1,you seen lucifer i am watching it these days its not high budget but i think its really good youll like it from a philosophical point of view it shows that devil is good if youre into such ideas everybody has there own take i guess also you should watch <SHOW_NAME> +,Altered Carbon
837,975586694631231488,1,<SHOW_NAME> was pretty good,Altered Carbon
838,975586178551373824,0,starting # <SHOW_NAME> tonight,Altered Carbon
839,975585610986672128,1,i finish watching <SHOW_NAME> whole season in one day that let you know i don’t have a life lol i just lay in my bed and binge watch shows,Altered Carbon
840,975585175445925888,1,yeah i’m so good on ever becoming immortal # <SHOW_NAME>,Altered Carbon
841,975585032428445697,2,<SHOW_NAME>  black mirror,Altered Carbon
842,975584356327723009,1,the killing is a mystery crime show and <SHOW_NAME> is just greatness,Altered Carbon
843,975584102240980992,1,ok ozark and <SHOW_NAME> were too good,Altered Carbon
844,975583443273814016,2,now watching <SHOW_NAME> on <HANDLE> <HANDLE>,Altered Carbon
845,975582569155694593,1,<SHOW_NAME> is one hell of a show gowatchit,Altered Carbon
846,975582408933298176,2,comicgirl can we start a campaign to push forward the making of alejandros version of dune <HANDLE> by <HANDLE>  i just watch <SHOW_NAME>  a 10 hours movie right dune version will be almost the same what do you think,Altered Carbon
847,975582395633106945,2,i added a video to a <HANDLE> playlist <URL> <SHOW_NAME> || the truth doesnt set you free,Altered Carbon
848,975582270747791360,2,<SHOW_NAME>  orphan black black mirror mr robot dark interestelar animales nocturnos,Altered Carbon
849,975582255623098368,1,excuse me while i stay up all night on red bull binge watching <SHOW_NAME> on netflix thank you,Altered Carbon
850,975582142112526336,2,<SHOW_NAME>,Altered Carbon
851,975581673474744320,2,the killing or <SHOW_NAME> on netflix <URL> …,Altered Carbon
852,975580700639293440,1,umm did anyone else watch <SHOW_NAME>  bcs i fucks w the vision,Altered Carbon
853,975579782325846016,0,like <SHOW_NAME>  ann sterzingers lyfe is funnier meaner and stars elektra burgundy the angriest young woman and the worst actress in the galaxy <URL> <HANDLE>,Altered Carbon
854,975578833729540096,0,ive just watched episode s01e02 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/ld53mx7xjg,Altered Carbon
855,975578485287612417,0,i need some new netflix shows asap just finished peaky blinders and <SHOW_NAME> ,Altered Carbon
856,975577794917879808,0,ive just watched episode s01e02 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/lb5kabyjlx,Altered Carbon
857,975575376448561152,2,<SHOW_NAME> ,Altered Carbon
858,975575074370719744,0,<SHOW_NAME>  love imposters seven seconds can you tell what i do in my free time,Altered Carbon
859,975574095638269952,0,“ <SHOW_NAME> ” on netflix / or “the handmaid’s tail” on hulu,Altered Carbon
860,975573654019883009,2,<SHOW_NAME> ,Altered Carbon
861,975573521840656384,1,<SHOW_NAME> has a twisted jamie and cersei lannister subplot thing i wasn’t ready for but i’m here for it,Altered Carbon
862,975573309801689088,1,an interesting example is <SHOW_NAME> which seems to have been panned for not being woke enough but im on ep 8 and it touches on all the issues and more just without the battering ram,Altered Carbon
863,975572961938759681,1,wlep i finished # <SHOW_NAME> what to binge now,Altered Carbon
864,975572910600417281,2,so thats the mission for next season huh # <SHOW_NAME>,Altered Carbon
865,975572878468026368,0,<SHOW_NAME> season 1 episode 1 recap out of the past <URL> via <HANDLE>,Altered Carbon
866,975572733777002496,1,apparently we are committed to finishing <SHOW_NAME> ,Altered Carbon
867,975572446010101760,2,i added a video to a <HANDLE> playlist <URL> <SHOW_NAME> season 1 episode 1 recap out of the past,Altered Carbon
868,975572290808279040,1,the scene in <SHOW_NAME> when kovacs crosses his arms and looks angry whilst ortega does the talking is so funny to me i’m crying just thinkin abt it,Altered Carbon
869,975572162525396992,0,when everyone lies telling the truth isnt just rebellion its an act of revolution so think carefully when you speak it because the truth is a weapon # <SHOW_NAME>,Altered Carbon
870,975572149149880325,1,now i have to watch alt carbon,Altered Carbon
871,975572083768942592,0,miriam said wasnt no bastards around here # <SHOW_NAME>,Altered Carbon
872,975571888213774336,2,<SHOW_NAME>,Altered Carbon
873,975571836380565507,2,<SHOW_NAME> was so bad that i kind of just stopped watching tv altogether bleech,Altered Carbon
874,975571763235975169,0,baby # <SHOW_NAME>,Altered Carbon
875,975571539105116160,2,the sinner * atypical * the end of the fucking world * everything sucks * the riginals * the fostes * lucife * arrow flash * <SHOW_NAME> brooklin 99 dexter big little lies * ja assisti e recomendo,Altered Carbon
876,975571203204272128,1,just finished <HANDLE> and wow definitely one of my favorite shows ever <HANDLE> and the whole cast just blew me away,Altered Carbon
877,975571151681331201,0,shame shame shame # <SHOW_NAME>,Altered Carbon
878,975571015454674946,0,im waiting for the ortega shoe to drop later on in <SHOW_NAME>,Altered Carbon
879,975570894478237697,0,fucking meths # <SHOW_NAME>,Altered Carbon
880,975570486137520128,1,yass snitchh # <SHOW_NAME>,Altered Carbon
881,975569234037301248,0,finished stranger things s1 looking forward to s2 and house of cards s6 oh and <SHOW_NAME>  oh and,Altered Carbon
882,975569025290985472,0,ive just watched <SHOW_NAME> s01e10 the killers # <SHOW_NAME> tvtime <URL> pic.twitter.com/8qi9csfzaa,Altered Carbon
883,975568863583588352,1,“his carbon is so altered.” watching <SHOW_NAME>,Altered Carbon
884,975568858697404416,0,ive just watched <SHOW_NAME> s01e09 rage in heaven # <SHOW_NAME> tvtime <URL> pic.twitter.com/vwf7pbl81e,Altered Carbon
885,975568691638095873,1,yes <SHOW_NAME> is great as well both fit your criteria,Altered Carbon
886,975568681018298368,0,have you seen <SHOW_NAME> yet,Altered Carbon
887,975568462562050048,1,wow this shit is good brutal but good — watching <SHOW_NAME>,Altered Carbon
888,975567766458691584,-1,as an actor trying to renegotiate a contract <SHOW_NAME> is the new worst previously game of thrones,Altered Carbon
889,975567484857143296,0,i aint even mad with ortega # <SHOW_NAME>,Altered Carbon
890,975567422672515072,1,if you were curious what the sci fi channels production of cloud atlas would look like then you should watch <SHOW_NAME> on netflix thats kind of the only reason,Altered Carbon
891,975566583983636481,-1,<SHOW_NAME> is an f bruh stop playin,Altered Carbon
892,975566327757844481,2,<SHOW_NAME>,Altered Carbon
893,975566119305068544,1,far and away one of the best parts of <SHOW_NAME> though they do considerably change her relationship to the main character,Altered Carbon
894,975565346693316608,1,<SHOW_NAME> is so good 10/10 recommend,Altered Carbon
895,975565071333056512,1,basically watching the last two episodes of # <SHOW_NAME> standing up and pacing in my living room,Altered Carbon
896,975565036134522881,1,baby is alseep time for cake ice cream and working on my blog oh and <SHOW_NAME> because its a epic show momlife,Altered Carbon
897,975564732534022145,1,# <SHOW_NAME> netflix gran serie gracias,Altered Carbon
898,975564677777371137,1,narcos the ranch mindhunter marco polo <SHOW_NAME> are also good neflix shows yes i probably watch too much tv,Altered Carbon
899,975564304710881280,1,<HANDLE> check out netflixs <SHOW_NAME>  its where consciousness is downloaded to a disc and then placed into another persons body its crazy but good,Altered Carbon
900,975564190835453952,1,related where can i get a unicorn backpack like the one joel kinnaman used in # <SHOW_NAME>  i need it,Altered Carbon
901,975563941173608448,2,yass lizzie # <SHOW_NAME>,Altered Carbon
902,975563935410720771,1,<HANDLE>  <SHOW_NAME>  shannara chronicles being human spartacus van helsing are all amazing <HANDLE> shows oh and the bright movie too,Altered Carbon
903,975562883366039552,1,dude <SHOW_NAME> is the shit its got all the great stuff needed for a netflix series,Altered Carbon
904,975562633217654784,2,<SHOW_NAME>,Altered Carbon
905,975562628897689601,1,started watching # <SHOW_NAME> not sure if i should stop watching and read the book first but its good i want to keep watching lol,Altered Carbon
906,975562268111921152,1,it’s worth mentioning that out of all the crazy shit i’ve seen on <SHOW_NAME> it is an insanely ambitious and stunning example of tv i’m like “oh yeah those broken plates must’ve been hard to shoot” and not you know the futuristic city scapes the flying cars or fights,Altered Carbon
907,975562205742563328,0,he got her in tsukuyomi so she gotta relieve this over and over again # <SHOW_NAME>,Altered Carbon
908,975562097957457920,1,how just finished season what a show full of twist an turns man quality# <SHOW_NAME>,Altered Carbon
909,975561671061135361,1,oh shit # <SHOW_NAME>,Altered Carbon
910,975561366114201600,2,<SHOW_NAME>,Altered Carbon
911,975561106528681984,0,<SHOW_NAME> is really just a show about people changing their profile pictures but in real life,Altered Carbon
912,975560882112483328,0,like <SHOW_NAME>  ann sterzingers lyfe is funnier meaner and stars elektra burgundy the angriest young woman and the worst actress in the galaxy <URL> <HANDLE>,Altered Carbon
913,975560608967024640,0,mindhunter is so incredible just fascinating love fincher should i finish <SHOW_NAME> ,Altered Carbon
914,975560497150951426,1,<SHOW_NAME> was interesting but def not one to watch with your grandma  dark was really really good highly recommend we liked both seasons of dirk gently its a bit lighter s1 was better than s2,Altered Carbon
915,975560229411844096,2,i liked a <HANDLE> video <URL> <SHOW_NAME>  nexus vi  tv show 1,Altered Carbon
916,975560223401259008,0,i shouldn’t go home and watch tv immediately after finishing a job with <HANDLE> cuz somebody just knocked a couple plates off a counter and all i could think was “ugh that’s too much set up between takes” i guess here’s to hoping <HANDLE> got it in one,Altered Carbon
917,975560016005619713,2,<SHOW_NAME> <URL> …,Altered Carbon
918,975559466090422272,0,ive just watched episode s01e01 of <SHOW_NAME>  tvtime <URL> pic.twitter.com/7tjgyei94x,Altered Carbon
919,975558953328287745,1,<SHOW_NAME> to book of the jungle real quick,Altered Carbon
920,975557712124690432,1,love this and more please was on the fence for <SHOW_NAME>  but loved loved loved mindhunter,Altered Carbon
921,975557429365755904,1,reading the first <SHOW_NAME> book and its pretty dang good so far which is good because i loved the show,Altered Carbon
922,975557063786057728,1,the guy who plays ortega’s abuela in episode 4 of <SHOW_NAME> needs a fucking emmy,Altered Carbon
923,975556970131460097,1,i’m definitely spending all day after work tomorrow in bed binging on <SHOW_NAME> ,Altered Carbon
924,975556565175386112,2,todays flow chart wake up chicken and yellow curry <SHOW_NAME>  wrote a banger <SHOW_NAME>  vegan chicken wrap more <SHOW_NAME>  prep for writing tomorrow bed amidoingitrightla,Altered Carbon
925,975556555243319296,0,ha yeah she’s been in a bunch of things turns out she’s in <SHOW_NAME> on netflix,Altered Carbon
926,975556475643772928,0,these some fucked up type shit on this show # <SHOW_NAME>,Altered Carbon
927,975556409613017089,1,babe made alfredo netflixandchill # <SHOW_NAME> @ signal hill california <URL>,Altered Carbon
928,975555838101291008,2,official recent binge rankings minderhunter a peaky blinders a high maintenance a seven seconds b+ ozark b+ assassination of gianni versace b <SHOW_NAME>  d pic.twitter.com/xr1j1i8fvo,Altered Carbon
929,975555594852753410,1,you should also check out <SHOW_NAME>  you might enjoy that if you like dark mysteries,Altered Carbon
930,975555469778579456,2,<SHOW_NAME>,Altered Carbon
931,975554946631458818,0,<SHOW_NAME>  yay or nay also hows your day going — definitely yay its honestly the most unique and intense plot ive ever seen in not only a recent netflix series but in the future / cyberpunk genre as a whole it kind of loses me at th… <URL> …,Altered Carbon
932,975554189551194112,1,my greatest fear is <HANDLE> will be like <HANDLE> not a full fail but no justice to authors & their story these need to be done like <HANDLE> on <HANDLE> they get it but now we won’t,Altered Carbon
933,975553414577950720,0,but also watching <SHOW_NAME> and eating boiled peanuts pic.twitter.com/mqkahgxdhu,Altered Carbon
934,975553343522267136,1,not the same thing but in episode one of <SHOW_NAME>  theres a cool poppy remix of an rl burnside song that i love,Altered Carbon
935,975553217063927808,1,any recos for nice bingewatchable netflix shows <SHOW_NAME> and the expanse season 2 need too much focus and attention for my brain rn,Altered Carbon
936,975552879439372288,1,how have i only just discovered <HANDLE> on <HANDLE> hooked already,Altered Carbon
937,975552700145373184,0,soo we are watching <SHOW_NAME> & it is uh,Altered Carbon
938,975552556402397184,1,if you thought blade runner should be 50 percent more like attack of the clones you will love <SHOW_NAME>,Altered Carbon
939,975552402404200448,1,started watching <SHOW_NAME> on netflix and shut it off thinking well maybe the book is good it isnt then again i am not a 15yearold boy who loves crappily written scifi,Altered Carbon
940,975552309106180096,1,i keep hearing about <SHOW_NAME>,Altered Carbon
941,975551361420062720,1,ohh look who is on my tv <HANDLE> glad to see you in something new my friend # <SHOW_NAME>,Altered Carbon
942,975551278838411269,2,<SHOW_NAME>  travellers like cage punisher,Altered Carbon
943,975551179341090816,2,<SHOW_NAME>,Altered Carbon
944,975550825123667969,0,like <SHOW_NAME>  ann sterzingers lyfe is funnier meaner and stars elektra burgundy the angriest young woman and the worst actress in the galaxy <URL> <HANDLE>,Altered Carbon
945,975550790004871169,1,just finished <SHOW_NAME> on netflix depressed season2,Altered Carbon
946,975550575113797634,-1,<SHOW_NAME> was written by a video game writer thats not exactly a compliment it is a step for step story arc of your typical fps with lots more nudity but about the same violence basically rated x halo,Altered Carbon
947,975549396690534400,2,i havent read <SHOW_NAME> yet i heard its good but the hating game slaayed mee,Altered Carbon
948,975548343635140608,2,i certainly will its right along side needing to read the hating game and <SHOW_NAME> ,Altered Carbon
949,975548169730707456,1,yeah # <SHOW_NAME> was really good,Altered Carbon
950,975546384660213761,0,currently watching episode 3 of <SHOW_NAME>,Altered Carbon
951,975545056416403458,2,<SHOW_NAME>,Altered Carbon
952,975544781542690817,0,steven universe/ <SHOW_NAME> /breaking bad crossover the crystal meths,Altered Carbon
953,975544012957503489,0,between black mirror and <SHOW_NAME>  the scenarios for your ai backup to be tortured endlessly seem both limitless and basically inevitable,Altered Carbon
